"o1","o2","e1","e2","chisq","word","name"
5,18,0.199004127380817,22.8009958726192,23.7271078565732,"twice","X3.The.Robbery"
8,312,2.76875307660267,317.231246923397,6.60096086326568,"wanna","X3.The.Robbery"
14,3785,32.8702904312924,3766.12970956871,-13.9366403948795,"well","X3.The.Robbery"
2,6,0.0692188269150668,7.93078117308493,10.106613432866,"whatta","X3.The.Robbery"
2,13,0.12978530046575,14.8702146995342,7.44540176212619,"wide","X3.The.Robbery"
3,27,0.259570600931501,29.7404293990685,9.46382529942709,"win","X3.The.Robbery"
3,6,0.0778711802794502,8.92212881972055,17.1465685770498,"wood","X3.The.Robbery"
18,3609,31.3820856526184,3595.61791434738,-6.80275850445352,"yeah","X3.The.Robbery"
4,68,0.622969442235601,71.3770305577644,8.2847134056183,"jerry jerry","X3.The.Robbery"
2,16,0.1557423605589,17.8442576394411,6.71982034239754,"just said","X3.The.Robbery"
2,8,0.0865235336438335,9.91347646635617,9.1306872851991,"ok now","X3.The.Robbery"
3,18,0.18169942065205,20.8183005793479,11.587498293419,"ok ok","X3.The.Robbery"
2,11,0.112480593736984,12.887519406263,8.02847719956077,"open door","X3.The.Robbery"
3,18,0.18169942065205,20.8183005793479,11.587498293419,"want dont","X3.The.Robbery"
3,13,0.138437653830134,15.8615623461699,13.2830015528779,"want want","X3.The.Robbery"
2,9,0.0951758870082169,10.9048241129918,8.72505087328842,"yeah one","X3.The.Robbery"
3,14,0.147090007194517,16.8529099928055,12.8988889064648,"jerry jerry jerry","X3.The.Robbery"
2,3,0.0432617668219168,4.95673823317808,12.3217190628804,"ok ok ok","X3.The.Robbery"
3,5,0.0692188269150668,7.93078117308493,18.0014317912307,"want dont want","X3.The.Robbery"
3,32,0.38184708886139,34.6181529111386,7.33497727391303,"bank","X4.Male.Unbonding"
2,10,0.130919001895334,11.8690809981047,7.47826072689099,"bird","X4.Male.Unbonding"
4,1075,11.7718002537554,1067.22819974624,-6.96475964420878,"come","X4.Male.Unbonding"
3,16,0.207288419667612,18.7927115803324,10.885365977672,"cry","X4.Male.Unbonding"
3,15,0.196378502843001,17.803621497157,11.2173910903365,"egg","X4.Male.Unbonding"
3,924,10.1134928964145,916.886507103585,-6.99048328384265,"elaine","X4.Male.Unbonding"
5,3,0.0872793345968891,7.91272066540311,34.6616384172626,"floss","X4.Male.Unbonding"
9,162,1.86559577700851,169.134404222991,14.3620512486235,"friends","X4.Male.Unbonding"
10,96,1.15645118340878,104.843548816591,26.2253430767728,"game","X4.Male.Unbonding"
5,1257,13.7683150326593,1248.23168496734,-7.46875988136852,"george","X4.Male.Unbonding"
7,2181,23.8708980122492,2164.12910198775,-16.698477258733,"get","X4.Male.Unbonding"
4,1154,12.6336836828997,1145.3663163171,-8.13170695116705,"gonna","X4.Male.Unbonding"
3,1184,12.9500712708134,1174.04992872919,-11.2092981428488,"good","X4.Male.Unbonding"
16,664,7.41874344073558,672.581256559264,7.54196997272867,"guy","X4.Male.Unbonding"
10,2271,24.885520276938,2256.11447972306,-11.6350172705267,"hey","X4.Male.Unbonding"
4,1729,18.9068858570511,1714.09311414295,-17.5171830477141,"jerry","X4.Male.Unbonding"
25,3689,40.5194310866058,3673.48056891339,-6.95904459983939,"know","X4.Male.Unbonding"
2,968,10.5826193198728,959.417380680127,-10.5775247387268,"kramer","X4.Male.Unbonding"
12,2233,24.492763271252,2220.50723672875,-7.93237531548804,"like","X4.Male.Unbonding"
1,746,8.14970786798452,738.850292132015,-10.1724157840066,"little","X4.Male.Unbonding"
2,6,0.0872793345968891,7.91272066540311,9.20660849461493,"nephew","X4.Male.Unbonding"
7,197,2.22562303222067,201.774376967779,6.60734452223052,"next","X4.Male.Unbonding"
15,619,6.91688726680346,627.083112733197,7.16094707644702,"okay","X4.Male.Unbonding"
4,1185,12.9718911044626,1176.02810889554,-8.60013169894963,"one","X4.Male.Unbonding"
6,40,0.501856173932113,45.4981438260679,19.4710480298178,"pizza","X4.Male.Unbonding"
6,2019,22.0925815698376,2002.90741843016,-16.6723269799445,"right","X4.Male.Unbonding"
4,19,0.250928086966056,22.7490719130339,15.307821911116,"roll","X4.Male.Unbonding"
2,3,0.0545495841230557,4.94545041587694,11.4080349400485,"stress","X4.Male.Unbonding"
6,1957,21.4161667267117,1941.58383327329,-15.6857755980732,"thats","X4.Male.Unbonding"
7,1632,17.8813536755377,1621.11864632446,-8.70570627209715,"think","X4.Male.Unbonding"
5,75,0.872793345968891,79.1272066540311,9.41964559575278,"tickets","X4.Male.Unbonding"
6,26,0.349117338387557,31.6508826616124,23.9024661165517,"turkey","X4.Male.Unbonding"
4,35,0.425486756159835,38.5745132438402,11.1194662663444,"unbelievable","X4.Male.Unbonding"
7,22,0.316387587913723,28.6836124120863,31.6812894579219,"wednesday","X4.Male.Unbonding"
8,3791,41.4467740166977,3757.5532259833,-40.8708892522091,"well","X4.Male.Unbonding"
5,104,1.18918093388261,107.810819066117,6.87641105953617,"working","X4.Male.Unbonding"
11,3616,39.5702683228646,3587.42973167714,-29.2034476578367,"yeah","X4.Male.Unbonding"
2,972,10.6262589871713,963.373741012829,-10.6488057828869,"yes","X4.Male.Unbonding"
3,16,0.207288419667612,18.7927115803324,10.885365977672,"can talk","X4.Male.Unbonding"
2,12,0.152738835544556,13.8472611644554,6.85235229319007,"didnt mean","X4.Male.Unbonding"
4,19,0.250928086966056,22.7490719130339,15.307821911116,"go dont","X4.Male.Unbonding"
2,9,0.120009085070723,10.8799909149293,7.83872511961827,"guy dont","X4.Male.Unbonding"
3,23,0.28365783743989,25.7163421625601,9.01650015948881,"im thinking","X4.Male.Unbonding"
3,9,0.130919001895334,11.8690809981047,13.8099127419224,"just sit","X4.Male.Unbonding"
2,11,0.141828918719945,12.8581710812801,7.15127090227789,"okay just","X4.Male.Unbonding"
4,27,0.338207421562945,30.6617925784371,12.8953765840197,"say something","X4.Male.Unbonding"
5,41,0.501856173932113,45.4981438260679,14.452640190969,"want go","X4.Male.Unbonding"
3,21,0.261838003790667,23.7381619962093,9.48426526596415,"weve got","X4.Male.Unbonding"
2,8,0.108824802297675,9.89117519770232,8.24942997504056,"butcher","X5.The.Stock.Tip"
3,29,0.348239367352559,31.6517606326474,7.84598409755086,"cat","X5.The.Stock.Tip"
6,4,0.108824802297675,9.89117519770232,40.8745168951069,"cats","X5.The.Stock.Tip"
2,5,0.0761773616083724,6.92382263839163,9.81605144029258,"charming","X5.The.Stock.Tip"
3,16,0.206767124365582,18.7932328756344,10.8995863244876,"cleaner","X5.The.Stock.Tip"
4,62,0.718243695164654,65.2817563048353,7.34222531354897,"cold","X5.The.Stock.Tip"
3,1076,11.7421961679191,1067.25780383208,-9.36834783965345,"come","X5.The.Stock.Tip"
2,939,10.2404138962112,930.759586103789,-10.020789925204,"didnt","X5.The.Stock.Tip"
4,27,0.337356887122792,30.6626431128772,12.9140226728889,"dry","X5.The.Stock.Tip"
2,5,0.0761773616083724,6.92382263839163,9.81605144029258,"earth","X5.The.Stock.Tip"
2,925,10.0880591729945,916.911940827006,-9.77443293917723,"elaine","X5.The.Stock.Tip"
8,241,2.7097375772121,246.290262422788,6.85536727032907,"find","X5.The.Stock.Tip"
5,1257,13.7336900499666,1248.26630995003,-7.42420441358588,"george","X5.The.Stock.Tip"
11,2177,23.8108667427312,2164.18913325727,-8.70798855066773,"get","X5.The.Stock.Tip"
3,1184,12.917504032734,1174.08249596727,-11.1587205529219,"good","X5.The.Stock.Tip"
6,2275,24.8229374040996,2256.1770625959,-20.7623729524571,"hey","X5.The.Stock.Tip"
7,56,0.685596254475351,62.3144037455246,20.5610896270623,"hospital","X5.The.Stock.Tip"
2,10,0.13058976275721,11.8694102372428,7.48777794322509,"humor","X5.The.Stock.Tip"
5,1728,18.859338238187,1714.14066176181,-14.5547298076704,"jerry","X5.The.Stock.Tip"
4,2241,24.431168115828,2220.56883188417,-26.5732241754371,"like","X5.The.Stock.Tip"
4,29,0.359121847582327,32.6408781524177,12.4234661793741,"market","X5.The.Stock.Tip"
9,231,2.61179525514419,237.388204744856,9.6664242007627,"money","X5.The.Stock.Tip"
3,3,0.0652948813786049,5.93470511862139,18.8714932060327,"phase","X5.The.Stock.Tip"
5,19,0.261179525514419,23.7388204744856,21.0582883353691,"points","X5.The.Stock.Tip"
5,11,0.17411968367628,15.8258803163237,25.5719738327886,"receipt","X5.The.Stock.Tip"
8,2017,22.0370224652791,2002.96297753472,-11.9596718032914,"right","X5.The.Stock.Tip"
3,1501,16.3672502655703,1487.63274973443,-16.674234251833,"see","X5.The.Stock.Tip"
5,50,0.598536412637211,54.4014635873628,12.7902530592759,"sell","X5.The.Stock.Tip"
3,26,0.315591926663257,28.6844080733367,8.40213281010132,"selling","X5.The.Stock.Tip"
5,3,0.0870598418381398,7.91294015816186,34.6866519671803,"shrunk","X5.The.Stock.Tip"
3,37,0.435299209190699,39.5647007908093,6.62256698492393,"sort","X5.The.Stock.Tip"
2,10,0.13058976275721,11.8694102372428,7.48777794322509,"speed","X5.The.Stock.Tip"
10,19,0.315591926663257,28.6844080733367,53.4650478007848,"stock","X5.The.Stock.Tip"
2,11,0.141472242986977,12.858527757013,7.16073264092643,"sun","X5.The.Stock.Tip"
4,44,0.522359051028839,47.4776409489712,9.59146166118645,"super","X5.The.Stock.Tip"
2,9,0.119707282527442,10.8802927174726,7.84829781363794,"superman","X5.The.Stock.Tip"
5,98,1.12089546366605,101.879104536334,7.34450138125032,"thousand","X5.The.Stock.Tip"
2,4,0.0652948813786049,5.93470511862139,10.5317714058424,"trips","X5.The.Stock.Tip"
4,27,0.337356887122792,30.6626431128772,12.9140226728889,"tuna","X5.The.Stock.Tip"
16,3783,41.3425423928866,3757.65745760711,-20.4779114714042,"well","X5.The.Stock.Tip"
12,3615,39.4707557933666,3587.52924420663,-26.5756469812367,"yeah","X5.The.Stock.Tip"
2,972,10.5995357437935,963.400464256206,-10.6049534657056,"yes","X5.The.Stock.Tip"
9,1957,21.3949561317229,1944.60504386828,-9.28199946475983,"youre","X5.The.Stock.Tip"
3,17,0.21764960459535,19.7823503954046,10.5872754319971,"got new","X5.The.Stock.Tip"
3,13,0.17411968367628,15.8258803163237,11.9656198381481,"ive thinking","X5.The.Stock.Tip"
2,11,0.141472242986977,12.858527757013,7.16073264092643,"okay fine","X5.The.Stock.Tip"
2,9,0.119707282527442,10.8802927174726,7.84829781363794,"thats yeah","X5.The.Stock.Tip"
2,9,0.119707282527442,10.8802927174726,7.84829781363794,"thing dont","X5.The.Stock.Tip"
2,4,0.0652948813786049,5.93470511862139,10.5317714058424,"ahead go ahead","X5.The.Stock.Tip"
2,7,0.0979423220679073,8.90205767793209,8.70088260766049,"go ahead go","X5.The.Stock.Tip"
2,3,0.0544124011488374,4.94558759885116,11.4179405001815,"im just curious","X5.The.Stock.Tip"
10,18,0.302743093743935,27.6972569062561,54.4344976483968,"books","X6.The.Ex.Girlfriend"
5,1322,14.3478601927929,1312.65213980721,-8.2205033116323,"can","X6.The.Ex.Girlfriend"
8,208,2.3354467231675,213.664553276832,8.5222275076343,"care","X6.The.Ex.Girlfriend"
2,3,0.0540612667399884,4.94593873326001,11.4434109880718,"cart","X6.The.Ex.Girlfriend"
4,1075,11.6664213624895,1067.33357863751,-6.82441448180091,"come","X6.The.Ex.Girlfriend"
2,3,0.0540612667399884,4.94593873326001,11.4434109880718,"flesh","X6.The.Ex.Girlfriend"
3,35,0.410865627223911,37.5891343727761,6.93292034728471,"fruit","X6.The.Ex.Girlfriend"
8,2180,23.6572103254189,2164.34278967458,-14.0797928787599,"get","X6.The.Ex.Girlfriend"
2,1156,12.5205893769813,1145.47941062302,-13.8006009962401,"gonna","X6.The.Ex.Girlfriend"
7,1867,20.2621627741476,1853.73783722585,-11.7391500040627,"got","X6.The.Ex.Girlfriend"
4,1146,12.4340913501973,1137.5659086498,-7.85737926962518,"hes","X6.The.Ex.Girlfriend"
4,2277,24.6627498867827,2256.33725011322,-26.96214991353,"hey","X6.The.Ex.Girlfriend"
3,9,0.129747040175972,11.870252959824,13.8620881912604,"hips","X6.The.Ex.Girlfriend"
3,8,0.118934786827974,10.881065213172,14.4454317983526,"lane","X6.The.Ex.Girlfriend"
2,9,0.118934786827974,10.881065213172,7.872916337379,"motion","X6.The.Ex.Girlfriend"
11,2014,21.8948130296953,2003.1051869703,-6.70497665735429,"right","X6.The.Ex.Girlfriend"
2,6,0.0864980267839814,7.91350197321602,9.24139212750696,"seventyfive","X6.The.Ex.Girlfriend"
2,7,0.097310280131979,8.90268971986802,8.72578511945129,"sexy","X6.The.Ex.Girlfriend"
2,8,0.108122533479977,9.89187746652002,8.27419049280649,"supermarket","X6.The.Ex.Girlfriend"
5,48,0.573049427443877,52.4269505725561,13.1931140541722,"taste","X6.The.Ex.Girlfriend"
8,1955,21.2244533221194,1941.77554667788,-10.9273690109863,"thats","X6.The.Ex.Girlfriend"
7,1632,17.7212832373682,1621.27871676263,-8.50932206170903,"think","X6.The.Ex.Girlfriend"
3,17,0.216245066959953,19.78375493304,10.6237062385216,"tuesday","X6.The.Ex.Girlfriend"
17,3782,41.0757504690432,3757.92424953096,-18.3104617121649,"well","X6.The.Ex.Girlfriend"
12,3615,39.2160428931875,3587.78395710681,-26.2177174011281,"yeah","X6.The.Ex.Girlfriend"
2,13,0.162183800219965,14.83781619978,6.61071625214956,"back im","X6.The.Ex.Girlfriend"
3,35,0.410865627223911,37.5891343727761,6.93292034728471,"didnt want","X6.The.Ex.Girlfriend"
5,66,0.767669987707835,70.2323300122922,10.5340039506221,"dont care","X6.The.Ex.Girlfriend"
2,8,0.108122533479977,9.89187746652002,8.27419049280649,"george want","X6.The.Ex.Girlfriend"
3,13,0.172996053567963,15.827003946432,12.0026186207722,"id go","X6.The.Ex.Girlfriend"
3,22,0.270306333699942,24.7296936663001,9.29453149253165,"jerry just","X6.The.Ex.Girlfriend"
5,15,0.216245066959953,19.78375493304,23.1034803187674,"just didnt","X6.The.Ex.Girlfriend"
3,11,0.151371546871967,13.848628453128,12.8533806886198,"nice guy","X6.The.Ex.Girlfriend"
3,14,0.18380830691596,16.816191693084,11.6228682308423,"take back","X6.The.Ex.Girlfriend"
2,10,0.129747040175972,11.870252959824,7.51225447294129,"want say","X6.The.Ex.Girlfriend"
2,11,0.139650729561607,12.8603492704384,7.20945245991985,"although","X7.The.Pony.Remark"
2,7,0.0966812743118814,8.90331872568812,8.75073561045598,"anniversary","X7.The.Pony.Remark"
7,184,2.05179148817437,188.948208511826,7.41506953560349,"apartment","X7.The.Pony.Remark"
2,10,0.128908365749175,11.8710916342508,7.53678105816903,"army","X7.The.Pony.Remark"
1,898,9.65738506737571,889.342614932624,-12.8633282521447,"back","X7.The.Pony.Remark"
4,13,0.182620184811332,16.8173798151887,17.9990779128797,"base","X7.The.Pony.Remark"
10,71,0.870131468806933,80.1298685311931,31.6563518398805,"bet","X7.The.Pony.Remark"
2,11,0.139650729561607,12.8603492704384,7.20945245991985,"clothing","X7.The.Pony.Remark"
2,1077,11.5910105536133,1067.40898944639,-12.239611779956,"come","X7.The.Pony.Remark"
3,34,0.397467461059957,36.60253253894,7.11205720063059,"cousin","X7.The.Pony.Remark"
2,12,0.150393093374038,13.849606906626,6.91019507719595,"dance","X7.The.Pony.Remark"
4,7,0.118166001936744,10.8818339980633,21.9990886470682,"dessert","X7.The.Pony.Remark"
7,160,1.79397475667602,165.206025243324,8.81442475720515,"done","X7.The.Pony.Remark"
2,925,9.95817125412379,917.041828745876,-9.56422025940021,"elaine","X7.The.Pony.Remark"
3,17,0.214847276248625,19.7851527237514,10.6602135125119,"field","X7.The.Pony.Remark"
2,3,0.0537118190621564,4.94628818093784,11.4689266867791,"figures","X7.The.Pony.Remark"
3,27,0.322270914372938,29.6777290856271,8.27960821281998,"fly","X7.The.Pony.Remark"
2,7,0.0966812743118814,8.90331872568812,8.75073561045598,"fortyfive","X7.The.Pony.Remark"
8,18,0.279301459123213,25.7206985408768,40.829207156442,"funeral","X7.The.Pony.Remark"
6,100,1.13869056411771,104.861309435882,10.4488802303648,"game","X7.The.Pony.Remark"
1,1261,13.5568631312883,1248.44313686871,-20.0258162510278,"george","X7.The.Pony.Remark"
8,2180,23.5042920215996,2164.4957079784,-13.8755130987867,"get","X7.The.Pony.Remark"
1,1186,12.7511858453559,1174.24881415464,-18.5283317056031,"good","X7.The.Pony.Remark"
8,1866,20.1311897844962,1853.8688102155,-9.57632921243603,"got","X7.The.Pony.Remark"
2,7,0.0966812743118814,8.90331872568812,8.75073561045598,"greatest","X7.The.Pony.Remark"
1,679,7.30480739245326,672.695192607547,-8.69145721960873,"guy","X7.The.Pony.Remark"
4,50,0.580087645871289,53.4199123541287,8.83090731941866,"happening","X7.The.Pony.Remark"
2,6,0.0859389104994502,7.91406108950055,9.2664839204373,"harry","X7.The.Pony.Remark"
5,2276,24.5033318561557,2256.49666814384,-23.2810392602607,"hey","X7.The.Pony.Remark"
7,80,0.93458565168152,86.0654143483185,16.4969093990579,"jacket","X7.The.Pony.Remark"
4,12,0.1718778209989,15.8281221790011,18.5329678408746,"jeffrey","X7.The.Pony.Remark"
8,1725,18.6165164869434,1714.38348351306,-7.7849196293313,"jerry","X7.The.Pony.Remark"
14,2467,26.651804618642,2454.34819538136,-7.34232869888189,"just","X7.The.Pony.Remark"
1,969,10.4200928980583,959.579907101942,-14.2448888007037,"kramer","X7.The.Pony.Remark"
11,2234,24.1166067589082,2220.88339324109,-9.04040958293632,"like","X7.The.Pony.Remark"
1,1070,11.5050716431139,1059.49492835689,-16.2283843927773,"look","X7.The.Pony.Remark"
4,31,0.375982733435094,34.6240172665649,12.0613079554108,"moment","X7.The.Pony.Remark"
5,38,0.461921643934545,42.5380783560655,15.2441549603227,"month","X7.The.Pony.Remark"
4,57,0.655284192558307,60.3447158074417,7.97132362362914,"morty","X7.The.Pony.Remark"
3,1186,12.7726705729808,1176.22732942702,-10.9341403896894,"one","X7.The.Pony.Remark"
4,6,0.107423638124313,9.89257636187569,22.9378533735582,"parks","X7.The.Pony.Remark"
4,4,0.0859389104994502,7.91406108950055,25.2645299064731,"peas","X7.The.Pony.Remark"
6,103,1.17091765555501,107.829082344445,10.169067111323,"play","X7.The.Pony.Remark"
3,4,0.0751965466870189,6.92480345331298,17.7270510899231,"raining","X7.The.Pony.Remark"
3,1269,13.6642867694126,1258.33571323059,-12.3216581968269,"really","X7.The.Pony.Remark"
3,2022,21.7532867201733,2003.24671327983,-25.7946706272115,"right","X7.The.Pony.Remark"
6,1498,16.1565151738966,1487.8434848261,-8.49543789368627,"see","X7.The.Pony.Remark"
2,5,0.0751965466870189,6.92480345331298,9.8664710349891,"softball","X7.The.Pony.Remark"
3,11,0.150393093374038,13.849606906626,12.890735774164,"spirit","X7.The.Pony.Remark"
2,4,0.0644541828745876,5.93554581712541,10.5824742964894,"sport","X7.The.Pony.Remark"
1,979,10.5275165361826,969.472483463817,-14.4403748650546,"tell","X7.The.Pony.Remark"
10,1953,21.0872601638026,1941.9127398362,-7.316022762576,"thats","X7.The.Pony.Remark"
4,66,0.751965466870189,69.2480345331298,7.02959121261207,"times","X7.The.Pony.Remark"
2,7,0.0966812743118814,8.90331872568812,8.75073561045598,"travel","X7.The.Pony.Remark"
5,74,0.84864674118207,78.1513532588179,9.65732440479054,"uncle","X7.The.Pony.Remark"
7,22,0.311528550560507,28.6884714494395,31.8905146746641,"wednesday","X7.The.Pony.Remark"
18,3781,40.8102401234264,3758.18975987657,-16.2904412696179,"well","X7.The.Pony.Remark"
2,6,0.0859389104994502,7.91406108950055,9.2664839204373,"winter","X7.The.Pony.Remark"
2,13,0.161135457186469,14.8388645428135,6.63481893160037,"wouldve","X7.The.Pony.Remark"
14,3613,38.9625535476882,3588.03744645231,-21.4391509286638,"yeah","X7.The.Pony.Remark"
2,972,10.4630623533081,963.536937646692,-10.3814258762542,"yes","X7.The.Pony.Remark"
2,12,0.150393093374038,13.849606906626,6.91019507719595,"three times","X7.The.Pony.Remark"
4,35,0.41895218868482,38.5810478113152,11.2314253243593,"uncle leo","X7.The.Pony.Remark"
3,21,0.25781673149835,23.7421832685017,9.57001312106473,"whats happening","X7.The.Pony.Remark"
2,10,0.128908365749175,11.8710916342508,7.53678105816903,"woman dont","X7.The.Pony.Remark"
2,13,0.161135457186469,14.8388645428135,6.63481893160037,"dont think can","X7.The.Pony.Remark"
2,3,0.0537118190621564,4.94628818093784,11.4689266867791,"get ill get","X7.The.Pony.Remark"
2,9,0.107887636883034,10.892112363117,8.24459104930503,"blocks","X8.The.Jacket"
3,3,0.0588478019362006,5.9411521980638,19.4887337177057,"charm","X8.The.Jacket"
5,70,0.735597524202508,74.2644024757975,10.8859921051962,"dad","X8.The.Jacket"
17,3245,31.9935883193144,3230.00641168069,-8.55771505668473,"dont","X8.The.Jacket"
5,1869,18.3801301380733,1855.61986986193,-13.8381851182557,"got","X8.The.Jacket"
3,38,0.402126646564037,40.597873353436,7.03175902068952,"hed","X8.The.Jacket"
9,2272,22.3719727027456,2258.62802729725,-10.4324381776657,"hey","X8.The.Jacket"
6,158,1.60850658625615,162.391493413744,7.13429561520448,"house","X8.The.Jacket"
4,31,0.343278844627837,34.6567211553722,12.7307750660041,"ice","X8.The.Jacket"
10,77,0.853293128074909,86.1467068719251,31.938812305587,"jacket","X8.The.Jacket"
2,1731,16.9972067925726,1716.00279320743,-21.5654958769048,"jerry","X8.The.Jacket"
20,3694,36.4267893985082,3677.57321060149,-8.9439559905521,"know","X8.The.Jacket"
2,8,0.0980796698936677,9.90192033010633,8.64789470196216,"korea","X8.The.Jacket"
3,4,0.0686557689255674,6.93134423107443,18.26549918247,"leather","X8.The.Jacket"
2,1069,10.5043326456118,1060.49566735439,-10.4421192139128,"look","X8.The.Jacket"
5,19,0.235391207744802,23.7646087922552,22.0566216439276,"master","X8.The.Jacket"
1,692,6.79692112363117,686.203078876369,-7.8097368138675,"mean","X8.The.Jacket"
8,143,1.48100301539438,149.518996984606,14.2380076815277,"minutes","X8.The.Jacket"
2,11,0.127503570861768,12.8724964291382,7.5526828940845,"operation","X8.The.Jacket"
3,6,0.0882717029043009,8.9117282970957,16.408383146673,"parts","X8.The.Jacket"
